,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,ManufacturerAndVehicleType
22229,23234,2008-09,Heavy Goods Vehicle,Mercedes Benz,60,2008,Heavy Goods Vehicle Mercedes Benz
22230,23235,2006-07,Personnel Vehicle,Mercedes Benz,55,2006,Personnel Vehicle Mercedes Benz
22231,23236,2001-02,Light Goods Vehicle,Mercedes Benz,60,2001,Light Goods Vehicle Mercedes Benz
22232,23236,2008-09,Light Goods Vehicle,Mercedes Benz,50,2008,Light Goods Vehicle Mercedes Benz
22233,23237,2004-05,Heavy Goods Vehicle,Mercedes Benz,40,2004,Heavy Goods Vehicle Mercedes Benz
22234,23237,2010-11,Heavy Goods Vehicle,Mercedes Benz,60,2010,Heavy Goods Vehicle Mercedes Benz
22235,23238,2008-09,Personnel Vehicle,Mercedes Benz,80,2008,Personnel Vehicle Mercedes Benz
22236,23239,2006-07,Personnel Vehicle,Mercedes Benz,55,2006,Personnel Vehicle Mercedes Benz
22237,23241,2005-06,Heavy Goods Vehicle,Volvo,15,2005,Heavy Goods Vehicle Volvo
22238,23242,2003-04,Heavy Goods Vehicle,Volvo,50,2003,Heavy Goods Vehicle Volvo
22239,23242,2011-12,Heavy Goods Vehicle,Volvo,30,2011,Heavy Goods Vehicle Volvo
22240,23243,2007-08,Personnel Vehicle,Volvo,85,2007,Personnel Vehicle Volvo
22241,23244,2008-09,Light Goods Vehicle,Volvo,40,2008,Light Goods Vehicle Volvo
22242,23245,2003-04,Light Goods Vehicle,Volvo,0,2003,Light Goods Vehicle Volvo
22243,23245,2009-10,Light Goods Vehicle,Volvo,20,2009,Light Goods Vehicle Volvo
22244,23247,2002-03,Light Goods Vehicle,Volvo,20,2002,Light Goods Vehicle Volvo
22245,23248,2000-01,Personnel Vehicle,Fiat,90,2000,Personnel Vehicle Fiat
22246,23249,2008-09,Heavy Goods Vehicle,Volvo,50,2008,Heavy Goods Vehicle Volvo
22247,23250,2007-08,Heavy Goods Vehicle,Volvo,30,2007,Heavy Goods Vehicle Volvo
22248,23251,2003-04,Light Goods Vehicle,Volvo,40,2003,Light Goods Vehicle Volvo
22249,23251,2008-09,Light Goods Vehicle,Volvo,70,2008,Light Goods Vehicle Volvo
22250,23252,2003-04,Heavy Goods Vehicle,Volvo,30,2003,Heavy Goods Vehicle Volvo
22251,23253,2002-03,Personnel Vehicle,Mercedes Benz,55,2002,Personnel Vehicle Mercedes Benz
22252,23255,2002-03,Heavy Goods Vehicle,Mercedes Benz,30,2002,Heavy Goods Vehicle Mercedes Benz
22253,23255,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,Heavy Goods Vehicle Mercedes Benz
22254,23256,2006-07,Light Goods Vehicle,Mercedes Benz,70,2006,Light Goods Vehicle Mercedes Benz
22255,23257,2006-07,Personnel Vehicle,Mercedes Benz,100,2006,Personnel Vehicle Mercedes Benz
22256,23258,2002-03,Heavy Goods Vehicle,Mercedes Benz,80,2002,Heavy Goods Vehicle Mercedes Benz
22257,23258,2011-12,Heavy Goods Vehicle,Mercedes Benz,75,2011,Heavy Goods Vehicle Mercedes Benz
22258,23260,2001-02,Heavy Goods Vehicle,Mercedes Benz,40,2001,Heavy Goods Vehicle Mercedes Benz
22259,23260,2008-09,Heavy Goods Vehicle,Mercedes Benz,5,2008,Heavy Goods Vehicle Mercedes Benz
22260,23261,2002-03,Heavy Goods Vehicle,Mercedes Benz,30,2002,Heavy Goods Vehicle Mercedes Benz
22261,23261,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,Heavy Goods Vehicle Mercedes Benz
22262,23262,2002-03,Personnel Vehicle,Mercedes Benz,70,2002,Personnel Vehicle Mercedes Benz
22263,23262,2007-08,Personnel Vehicle,Mercedes Benz,75,2007,Personnel Vehicle Mercedes Benz
22264,23263,2003-04,Personnel Vehicle,Mercedes Benz,50,2003,Personnel Vehicle Mercedes Benz
22265,23263,2009-10,Personnel Vehicle,Mercedes Benz,50,2009,Personnel Vehicle Mercedes Benz
22266,23264,2004-05,Light Goods Vehicle,Mercedes Benz,75,2004,Light Goods Vehicle Mercedes Benz
22267,23265,2003-04,Light Goods Vehicle,Mercedes Benz,60,2003,Light Goods Vehicle Mercedes Benz
22268,23265,2009-10,Light Goods Vehicle,Mercedes Benz,70,2009,Light Goods Vehicle Mercedes Benz
22269,23267,2005-06,Light Goods Vehicle,Volvo,30,2005,Light Goods Vehicle Volvo
22270,23270,2005-06,Heavy Goods Vehicle,Volvo,15,2005,Heavy Goods Vehicle Volvo
22271,23271,2004-05,Light Goods Vehicle,Volvo,50,2004,Light Goods Vehicle Volvo
22272,23271,2011-12,Light Goods Vehicle,Volvo,40,2011,Light Goods Vehicle Volvo
22273,23272,2000-01,Light Goods Vehicle,Fiat,20,2000,Light Goods Vehicle Fiat
22274,23272,2006-07,Light Goods Vehicle,Fiat,0,2006,Light Goods Vehicle Fiat
22275,23274,2002-03,Light Goods Vehicle,Volvo,85,2002,Light Goods Vehicle Volvo
22276,23275,2005-06,Heavy Goods Vehicle,Volvo,15,2005,Heavy Goods Vehicle Volvo
22277,23275,2011-12,Heavy Goods Vehicle,Volvo,15,2011,Heavy Goods Vehicle Volvo
22278,23276,2002-03,Light Goods Vehicle,Volvo,20,2002,Light Goods Vehicle Volvo
22279,23276,2009-10,Light Goods Vehicle,Volvo,35,2009,Light Goods Vehicle Volvo
22280,23277,2002-03,Light Goods Vehicle,Volvo,70,2002,Light Goods Vehicle Volvo
22281,23277,2008-09,Light Goods Vehicle,Volvo,5,2008,Light Goods Vehicle Volvo
22282,23279,2002-03,Heavy Goods Vehicle,Mercedes Benz,40,2002,Heavy Goods Vehicle Mercedes Benz
22283,23279,2007-08,Heavy Goods Vehicle,Mercedes Benz,40,2007,Heavy Goods Vehicle Mercedes Benz
22284,23280,2008-09,Light Goods Vehicle,Mercedes Benz,70,2008,Light Goods Vehicle Mercedes Benz
22285,23281,2005-06,Light Goods Vehicle,Mercedes Benz,55,2005,Light Goods Vehicle Mercedes Benz
22286,23282,2004-05,Personnel Vehicle,Mercedes Benz,100,2004,Personnel Vehicle Mercedes Benz
22287,23284,2005-06,Heavy Goods Vehicle,Mercedes Benz,15,2005,Heavy Goods Vehicle Mercedes Benz
22288,23284,2011-12,Heavy Goods Vehicle,Mercedes Benz,15,2011,Heavy Goods Vehicle Mercedes Benz
22289,23285,2008-09,Light Goods Vehicle,Volvo,5,2008,Light Goods Vehicle Volvo
22290,23288,2005-06,Heavy Goods Vehicle,Volvo,10,2005,Heavy Goods Vehicle Volvo
22291,23290,2006-07,Light Goods Vehicle,Volvo,40,2006,Light Goods Vehicle Volvo
22292,23292,2004-05,Light Goods Vehicle,Fiat,20,2004,Light Goods Vehicle Fiat
22293,23293,2003-04,Light Goods Vehicle,Fiat,45,2003,Light Goods Vehicle Fiat
22294,23294,2007-08,Heavy Goods Vehicle,Volvo,65,2007,Heavy Goods Vehicle Volvo
22295,23295,2007-08,Heavy Goods Vehicle,Volvo,65,2007,Heavy Goods Vehicle Volvo
22296,23296,2003-04,Light Goods Vehicle,Mercedes Benz,70,2003,Light Goods Vehicle Mercedes Benz
22297,23296,2009-10,Light Goods Vehicle,Mercedes Benz,20,2009,Light Goods Vehicle Mercedes Benz
22298,23297,2001-02,Light Goods Vehicle,Mercedes Benz,20,2001,Light Goods Vehicle Mercedes Benz
22299,23297,2007-08,Light Goods Vehicle,Mercedes Benz,20,2007,Light Goods Vehicle Mercedes Benz
22300,23298,2002-03,Personnel Vehicle,Mercedes Benz,100,2002,Personnel Vehicle Mercedes Benz
22301,23298,2008-09,Personnel Vehicle,Mercedes Benz,80,2008,Personnel Vehicle Mercedes Benz
22302,23299,2006-07,Light Goods Vehicle,Mercedes Benz,55,2006,Light Goods Vehicle Mercedes Benz
22303,23300,2002-03,Heavy Goods Vehicle,Mercedes Benz,30,2002,Heavy Goods Vehicle Mercedes Benz
22304,23300,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,Heavy Goods Vehicle Mercedes Benz
22305,23301,2003-04,Heavy Goods Vehicle,Mercedes Benz,60,2003,Heavy Goods Vehicle Mercedes Benz
22306,23301,2009-10,Heavy Goods Vehicle,Mercedes Benz,60,2009,Heavy Goods Vehicle Mercedes Benz
22307,23302,2004-05,Light Goods Vehicle,Mercedes Benz,20,2004,Light Goods Vehicle Mercedes Benz
22308,23302,2010-11,Light Goods Vehicle,Mercedes Benz,20,2010,Light Goods Vehicle Mercedes Benz
22309,23303,2001-02,Heavy Goods Vehicle,Mercedes Benz,65,2001,Heavy Goods Vehicle Mercedes Benz
22310,23303,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,Heavy Goods Vehicle Mercedes Benz
22311,23304,2001-02,Heavy Goods Vehicle,Mercedes Benz,80,2001,Heavy Goods Vehicle Mercedes Benz
22312,23304,2007-08,Heavy Goods Vehicle,Mercedes Benz,50,2007,Heavy Goods Vehicle Mercedes Benz
22313,23305,2004-05,Heavy Goods Vehicle,Mercedes Benz,60,2004,Heavy Goods Vehicle Mercedes Benz
22314,23305,2010-11,Heavy Goods Vehicle,Mercedes Benz,60,2010,Heavy Goods Vehicle Mercedes Benz
22315,23306,2006-07,Light Goods Vehicle,Mercedes Benz,55,2006,Light Goods Vehicle Mercedes Benz
22316,23309,2001-02,Light Goods Vehicle,Volvo,0,2001,Light Goods Vehicle Volvo
22317,23309,2008-09,Light Goods Vehicle,Volvo,0,2008,Light Goods Vehicle Volvo
22318,23311,2004-05,Personnel Vehicle,Volvo,85,2004,Personnel Vehicle Volvo
22319,23315,2005-06,Personnel Vehicle,Fiat,100,2005,Personnel Vehicle Fiat
22320,23315,2010-11,Personnel Vehicle,Fiat,85,2010,Personnel Vehicle Fiat
22321,23318,2007-08,Heavy Goods Vehicle,Volvo,60,2007,Heavy Goods Vehicle Volvo
22322,23319,2002-03,Heavy Goods Vehicle,Mercedes Benz,75,2002,Heavy Goods Vehicle Mercedes Benz
22323,23319,2008-09,Heavy Goods Vehicle,Mercedes Benz,60,2008,Heavy Goods Vehicle Mercedes Benz
22324,23320,2006-07,Personnel Vehicle,Mercedes Benz,70,2006,Personnel Vehicle Mercedes Benz
22325,23321,2002-03,Heavy Goods Vehicle,Mercedes Benz,15,2002,Heavy Goods Vehicle Mercedes Benz
22326,23321,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,Heavy Goods Vehicle Mercedes Benz
22327,23322,2004-05,Heavy Goods Vehicle,Mercedes Benz,65,2004,Heavy Goods Vehicle Mercedes Benz
22328,23322,2010-11,Heavy Goods Vehicle,Mercedes Benz,65,2010,Heavy Goods Vehicle Mercedes Benz
22329,23323,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,Heavy Goods Vehicle Mercedes Benz
22330,23324,2001-02,Personnel Vehicle,Mercedes Benz,100,2001,Personnel Vehicle Mercedes Benz
22331,23324,2008-09,Personnel Vehicle,Mercedes Benz,85,2008,Personnel Vehicle Mercedes Benz
22332,23325,2006-07,Personnel Vehicle,Mercedes Benz,80,2006,Personnel Vehicle Mercedes Benz
22333,23326,2004-05,Personnel Vehicle,Mercedes Benz,100,2004,Personnel Vehicle Mercedes Benz
22334,23327,2002-03,Light Goods Vehicle,Mercedes Benz,75,2002,Light Goods Vehicle Mercedes Benz
22335,23327,2007-08,Light Goods Vehicle,Mercedes Benz,35,2007,Light Goods Vehicle Mercedes Benz
22336,23328,2003-04,Heavy Goods Vehicle,Mercedes Benz,10,2003,Heavy Goods Vehicle Mercedes Benz
22337,23328,2009-10,Heavy Goods Vehicle,Mercedes Benz,10,2009,Heavy Goods Vehicle Mercedes Benz
22338,23329,2006-07,Light Goods Vehicle,Mercedes Benz,45,2006,Light Goods Vehicle Mercedes Benz
22339,23330,2005-06,Heavy Goods Vehicle,Volvo,60,2005,Heavy Goods Vehicle Volvo
22340,23333,2004-05,Personnel Vehicle,Volvo,50,2004,Personnel Vehicle Volvo
22341,23333,2009-10,Personnel Vehicle,Volvo,50,2009,Personnel Vehicle Volvo
22342,23334,2005-06,Heavy Goods Vehicle,Volvo,10,2005,Heavy Goods Vehicle Volvo
22343,23334,2011-12,Heavy Goods Vehicle,Volvo,30,2011,Heavy Goods Vehicle Volvo
22344,23336,2005-06,Heavy Goods Vehicle,Volvo,50,2005,Heavy Goods Vehicle Volvo
22345,23337,2003-04,Personnel Vehicle,Volvo,60,2003,Personnel Vehicle Volvo
22346,23337,2009-10,Personnel Vehicle,Volvo,60,2009,Personnel Vehicle Volvo
22347,23338,2003-04,Light Goods Vehicle,Fiat,70,2003,Light Goods Vehicle Fiat
22348,23339,2005-06,Light Goods Vehicle,Volvo,45,2005,Light Goods Vehicle Volvo
22349,23340,2005-06,Heavy Goods Vehicle,Volvo,5,2005,Heavy Goods Vehicle Volvo
22350,23341,2007-08,Personnel Vehicle,Volvo,50,2007,Personnel Vehicle Volvo
22351,23343,2003-04,Heavy Goods Vehicle,Mercedes Benz,100,2003,Heavy Goods Vehicle Mercedes Benz
22352,23344,2011-12,Light Goods Vehicle,Mercedes Benz,0,2011,Light Goods Vehicle Mercedes Benz
22353,23345,2003-04,Personnel Vehicle,Mercedes Benz,80,2003,Personnel Vehicle Mercedes Benz
22354,23346,2005-06,Heavy Goods Vehicle,Mercedes Benz,15,2005,Heavy Goods Vehicle Mercedes Benz
22355,23347,2001-02,Light Goods Vehicle,Mercedes Benz,50,2001,Light Goods Vehicle Mercedes Benz
22356,23347,2007-08,Light Goods Vehicle,Mercedes Benz,50,2007,Light Goods Vehicle Mercedes Benz
22357,23348,2003-04,Personnel Vehicle,Mercedes Benz,25,2003,Personnel Vehicle Mercedes Benz
22358,23348,2009-10,Personnel Vehicle,Mercedes Benz,55,2009,Personnel Vehicle Mercedes Benz
22359,23349,2002-03,Light Goods Vehicle,Mercedes Benz,70,2002,Light Goods Vehicle Mercedes Benz
22360,23350,2003-04,Light Goods Vehicle,Mercedes Benz,40,2003,Light Goods Vehicle Mercedes Benz
22361,23350,2010-11,Light Goods Vehicle,Mercedes Benz,20,2010,Light Goods Vehicle Mercedes Benz
22362,23352,2005-06,Light Goods Vehicle,Volvo,0,2005,Light Goods Vehicle Volvo
22363,23353,2001-02,Light Goods Vehicle,Volvo,50,2001,Light Goods Vehicle Volvo
22364,23353,2008-09,Light Goods Vehicle,Volvo,20,2008,Light Goods Vehicle Volvo
22365,23354,2006-07,Personnel Vehicle,Volvo,85,2006,Personnel Vehicle Volvo
22366,23355,2009-10,Heavy Goods Vehicle,Volvo,65,2009,Heavy Goods Vehicle Volvo
22367,23356,2004-05,Heavy Goods Vehicle,Volvo,75,2004,Heavy Goods Vehicle Volvo
22368,23356,2010-11,Heavy Goods Vehicle,Volvo,75,2010,Heavy Goods Vehicle Volvo
22369,23357,2006-07,Light Goods Vehicle,Volvo,10,2006,Light Goods Vehicle Volvo
22370,23358,2004-05,Light Goods Vehicle,Volvo,60,2004,Light Goods Vehicle Volvo
22371,23359,2001-02,Light Goods Vehicle,Fiat,45,2001,Light Goods Vehicle Fiat
22372,23359,2007-08,Light Goods Vehicle,Fiat,50,2007,Light Goods Vehicle Fiat
22373,23361,2003-04,Light Goods Vehicle,Volvo,5,2003,Light Goods Vehicle Volvo
22374,23361,2010-11,Light Goods Vehicle,Volvo,5,2010,Light Goods Vehicle Volvo
22375,23363,2006-07,Heavy Goods Vehicle,Volvo,15,2006,Heavy Goods Vehicle Volvo
22376,23364,2008-09,Heavy Goods Vehicle,Fiat,10,2008,Heavy Goods Vehicle Fiat
22377,23366,2001-02,Light Goods Vehicle,Mercedes Benz,20,2001,Light Goods Vehicle Mercedes Benz
22378,23366,2008-09,Light Goods Vehicle,Mercedes Benz,35,2008,Light Goods Vehicle Mercedes Benz
22379,23367,2002-03,Heavy Goods Vehicle,Mercedes Benz,60,2002,Heavy Goods Vehicle Mercedes Benz
22380,23367,2008-09,Heavy Goods Vehicle,Mercedes Benz,35,2008,Heavy Goods Vehicle Mercedes Benz
22381,23367,2011-12,Heavy Goods Vehicle,Mercedes Benz,35,2011,Heavy Goods Vehicle Mercedes Benz
22382,23368,2004-05,Heavy Goods Vehicle,Mercedes Benz,30,2004,Heavy Goods Vehicle Mercedes Benz
22383,23370,2006-07,Light Goods Vehicle,Mercedes Benz,70,2006,Light Goods Vehicle Mercedes Benz
22384,23371,2001-02,Heavy Goods Vehicle,Mercedes Benz,70,2001,Heavy Goods Vehicle Mercedes Benz
22385,23371,2007-08,Heavy Goods Vehicle,Mercedes Benz,65,2007,Heavy Goods Vehicle Mercedes Benz
22386,23372,2006-07,Heavy Goods Vehicle,Mercedes Benz,30,2006,Heavy Goods Vehicle Mercedes Benz
22387,23373,2005-06,Personnel Vehicle,Volvo,70,2005,Personnel Vehicle Volvo
22388,23373,2011-12,Personnel Vehicle,Volvo,70,2011,Personnel Vehicle Volvo
22389,23374,2004-05,Personnel Vehicle,Volvo,10,2004,Personnel Vehicle Volvo
22390,23374,2010-11,Personnel Vehicle,Volvo,70,2010,Personnel Vehicle Volvo
22391,23375,2008-09,Heavy Goods Vehicle,Volvo,50,2008,Heavy Goods Vehicle Volvo
22392,23376,2005-06,Heavy Goods Vehicle,Volvo,30,2005,Heavy Goods Vehicle Volvo
22393,23377,2004-05,Heavy Goods Vehicle,Fiat,50,2004,Heavy Goods Vehicle Fiat
22394,23377,2010-11,Heavy Goods Vehicle,Fiat,35,2010,Heavy Goods Vehicle Fiat
22395,23378,2011-12,Heavy Goods Vehicle,Volvo,80,2011,Heavy Goods Vehicle Volvo
22396,23379,2005-06,Light Goods Vehicle,Mercedes Benz,55,2005,Light Goods Vehicle Mercedes Benz
22397,23379,2011-12,Light Goods Vehicle,Mercedes Benz,55,2011,Light Goods Vehicle Mercedes Benz
22398,23380,2006-07,Personnel Vehicle,Mercedes Benz,75,2006,Personnel Vehicle Mercedes Benz
22399,23381,2004-05,Light Goods Vehicle,Mercedes Benz,55,2004,Light Goods Vehicle Mercedes Benz
22400,23381,2010-11,Light Goods Vehicle,Mercedes Benz,20,2010,Light Goods Vehicle Mercedes Benz
22401,23382,2005-06,Heavy Goods Vehicle,Mercedes Benz,15,2005,Heavy Goods Vehicle Mercedes Benz
22402,23382,2011-12,Heavy Goods Vehicle,Mercedes Benz,10,2011,Heavy Goods Vehicle Mercedes Benz
22403,23384,2005-06,Light Goods Vehicle,Mercedes Benz,20,2005,Light Goods Vehicle Mercedes Benz
22404,23385,2006-07,Light Goods Vehicle,Mercedes Benz,20,2006,Light Goods Vehicle Mercedes Benz
22405,23386,2005-06,Light Goods Vehicle,Mercedes Benz,20,2005,Light Goods Vehicle Mercedes Benz
22406,23386,2011-12,Light Goods Vehicle,Mercedes Benz,20,2011,Light Goods Vehicle Mercedes Benz
22407,23389,2006-07,Heavy Goods Vehicle,Mercedes Benz,60,2006,Heavy Goods Vehicle Mercedes Benz
22408,23390,2003-04,Personnel Vehicle,Fiat,85,2003,Personnel Vehicle Fiat
22409,23390,2008-09,Personnel Vehicle,Fiat,90,2008,Personnel Vehicle Fiat
22410,23391,2005-06,Heavy Goods Vehicle,Fiat,40,2005,Heavy Goods Vehicle Fiat
22411,23391,2011-12,Heavy Goods Vehicle,Fiat,50,2011,Heavy Goods Vehicle Fiat
22412,23392,2002-03,Light Goods Vehicle,Volvo,75,2002,Light Goods Vehicle Volvo
22413,23393,2001-02,Heavy Goods Vehicle,Volvo,100,2001,Heavy Goods Vehicle Volvo
22414,23394,2005-06,Heavy Goods Vehicle,Volvo,80,2005,Heavy Goods Vehicle Volvo
22415,23394,2011-12,Heavy Goods Vehicle,Volvo,65,2011,Heavy Goods Vehicle Volvo
22416,23395,2002-03,Light Goods Vehicle,Volvo,20,2002,Light Goods Vehicle Volvo
22417,23395,2008-09,Light Goods Vehicle,Volvo,45,2008,Light Goods Vehicle Volvo
22418,23397,2005-06,Personnel Vehicle,Volvo,60,2005,Personnel Vehicle Volvo
22419,23398,2009-10,Heavy Goods Vehicle,Volvo,100,2009,Heavy Goods Vehicle Volvo
22420,23399,2004-05,Personnel Vehicle,Volvo,70,2004,Personnel Vehicle Volvo
22421,23399,2010-11,Personnel Vehicle,Volvo,70,2010,Personnel Vehicle Volvo
22422,23400,2009-10,Heavy Goods Vehicle,Volvo,50,2009,Heavy Goods Vehicle Volvo
22423,23401,2008-09,Light Goods Vehicle,Volvo,20,2008,Light Goods Vehicle Volvo
22424,23402,2006-07,Heavy Goods Vehicle,Volvo,65,2006,Heavy Goods Vehicle Volvo
22425,23403,2005-06,Light Goods Vehicle,Volvo,30,2005,Light Goods Vehicle Volvo
22426,23404,2004-05,Heavy Goods Vehicle,Fiat,50,2004,Heavy Goods Vehicle Fiat
22427,23405,2005-06,Light Goods Vehicle,Volvo,30,2005,Light Goods Vehicle Volvo
22428,23405,2011-12,Light Goods Vehicle,Volvo,45,2011,Light Goods Vehicle Volvo
22429,23406,2004-05,Light Goods Vehicle,Mercedes Benz,50,2004,Light Goods Vehicle Mercedes Benz
22430,23406,2010-11,Light Goods Vehicle,Mercedes Benz,50,2010,Light Goods Vehicle Mercedes Benz
22431,23407,2001-02,Light Goods Vehicle,Mercedes Benz,20,2001,Light Goods Vehicle Mercedes Benz
22432,23407,2007-08,Light Goods Vehicle,Mercedes Benz,40,2007,Light Goods Vehicle Mercedes Benz
22433,23409,2002-03,Heavy Goods Vehicle,Mercedes Benz,0,2002,Heavy Goods Vehicle Mercedes Benz
22434,23409,2009-10,Heavy Goods Vehicle,Mercedes Benz,50,2009,Heavy Goods Vehicle Mercedes Benz
22435,23410,2005-06,Light Goods Vehicle,Mercedes Benz,70,2005,Light Goods Vehicle Mercedes Benz
22436,23410,2011-12,Light Goods Vehicle,Mercedes Benz,70,2011,Light Goods Vehicle Mercedes Benz
22437,23411,2003-04,Heavy Goods Vehicle,Mercedes Benz,30,2003,Heavy Goods Vehicle Mercedes Benz
22438,23412,2008-09,Personnel Vehicle,Mercedes Benz,55,2008,Personnel Vehicle Mercedes Benz
22439,23413,2003-04,Light Goods Vehicle,Mercedes Benz,20,2003,Light Goods Vehicle Mercedes Benz
22440,23413,2009-10,Light Goods Vehicle,Mercedes Benz,70,2009,Light Goods Vehicle Mercedes Benz
22441,23414,2008-09,Light Goods Vehicle,Fiat,10,2008,Light Goods Vehicle Fiat
22442,23415,2005-06,Heavy Goods Vehicle,Volvo,15,2005,Heavy Goods Vehicle Volvo
22443,23415,2011-12,Heavy Goods Vehicle,Volvo,5,2011,Heavy Goods Vehicle Volvo
22444,23417,2008-09,Heavy Goods Vehicle,Volvo,10,2008,Heavy Goods Vehicle Volvo
22445,23418,2001-02,Light Goods Vehicle,Fiat,35,2001,Light Goods Vehicle Fiat
22446,23418,2007-08,Light Goods Vehicle,Fiat,35,2007,Light Goods Vehicle Fiat
22447,23419,2001-02,Light Goods Vehicle,Volvo,20,2001,Light Goods Vehicle Volvo
22448,23419,2007-08,Light Goods Vehicle,Volvo,20,2007,Light Goods Vehicle Volvo
22449,23421,2004-05,Light Goods Vehicle,Fiat,65,2004,Light Goods Vehicle Fiat
22450,23422,2005-06,Light Goods Vehicle,Volvo,20,2005,Light Goods Vehicle Volvo
22451,23423,2001-02,Personnel Vehicle,Volvo,90,2001,Personnel Vehicle Volvo
22452,23424,2006-07,Light Goods Vehicle,Mercedes Benz,55,2006,Light Goods Vehicle Mercedes Benz
22453,23425,2005-06,Light Goods Vehicle,Mercedes Benz,40,2005,Light Goods Vehicle Mercedes Benz
22454,23425,2011-12,Light Goods Vehicle,Mercedes Benz,50,2011,Light Goods Vehicle Mercedes Benz
22455,23426,2003-04,Heavy Goods Vehicle,Mercedes Benz,100,2003,Heavy Goods Vehicle Mercedes Benz
22456,23427,2002-03,Heavy Goods Vehicle,Mercedes Benz,50,2002,Heavy Goods Vehicle Mercedes Benz
22457,23427,2008-09,Heavy Goods Vehicle,Mercedes Benz,60,2008,Heavy Goods Vehicle Mercedes Benz
22458,23428,2005-06,Light Goods Vehicle,Mercedes Benz,60,2005,Light Goods Vehicle Mercedes Benz
22459,23428,2011-12,Light Goods Vehicle,Mercedes Benz,20,2011,Light Goods Vehicle Mercedes Benz
22460,23429,2005-06,Light Goods Vehicle,Mercedes Benz,65,2005,Light Goods Vehicle Mercedes Benz
22461,23431,2008-09,Heavy Goods Vehicle,Mercedes Benz,90,2008,Heavy Goods Vehicle Mercedes Benz
22462,23432,2002-03,Personnel Vehicle,Mercedes Benz,85,2002,Personnel Vehicle Mercedes Benz
22463,23433,2002-03,Heavy Goods Vehicle,Mercedes Benz,15,2002,Heavy Goods Vehicle Mercedes Benz
22464,23433,2009-10,Heavy Goods Vehicle,Mercedes Benz,15,2009,Heavy Goods Vehicle Mercedes Benz
22465,23434,2008-09,Light Goods Vehicle,Mercedes Benz,60,2008,Light Goods Vehicle Mercedes Benz
22466,23436,2004-05,Light Goods Vehicle,Volvo,35,2004,Light Goods Vehicle Volvo
22467,23436,2010-11,Light Goods Vehicle,Volvo,35,2010,Light Goods Vehicle Volvo
22468,23438,2008-09,Light Goods Vehicle,Volvo,0,2008,Light Goods Vehicle Volvo
22469,23439,2001-02,Light Goods Vehicle,Fiat,50,2001,Light Goods Vehicle Fiat
22470,23440,2005-06,Personnel Vehicle,Volvo,50,2005,Personnel Vehicle Volvo
22471,23441,2010-11,Light Goods Vehicle,Volvo,40,2010,Light Goods Vehicle Volvo
22472,23442,2004-05,Heavy Goods Vehicle,Volvo,50,2004,Heavy Goods Vehicle Volvo
22473,23442,2010-11,Heavy Goods Vehicle,Volvo,5,2010,Heavy Goods Vehicle Volvo
22474,23443,2007-08,Light Goods Vehicle,Volvo,20,2007,Light Goods Vehicle Volvo
22475,23444,2005-06,Light Goods Vehicle,Volvo,20,2005,Light Goods Vehicle Volvo
22476,23445,2004-05,Heavy Goods Vehicle,Fiat,90,2004,Heavy Goods Vehicle Fiat
22477,23447,2002-03,Heavy Goods Vehicle,Volvo,60,2002,Heavy Goods Vehicle Volvo
22478,23447,2007-08,Heavy Goods Vehicle,Volvo,50,2007,Heavy Goods Vehicle Volvo
22479,23448,2003-04,Light Goods Vehicle,Mercedes Benz,50,2003,Light Goods Vehicle Mercedes Benz
22480,23449,2005-06,Heavy Goods Vehicle,Mercedes Benz,50,2005,Heavy Goods Vehicle Mercedes Benz
22481,23449,2011-12,Heavy Goods Vehicle,Mercedes Benz,65,2011,Heavy Goods Vehicle Mercedes Benz
22482,23450,2001-02,Personnel Vehicle,Mercedes Benz,80,2001,Personnel Vehicle Mercedes Benz
22483,23450,2007-08,Personnel Vehicle,Mercedes Benz,100,2007,Personnel Vehicle Mercedes Benz
22484,23451,2002-03,Light Goods Vehicle,Mercedes Benz,0,2002,Light Goods Vehicle Mercedes Benz
22485,23451,2011-12,Light Goods Vehicle,Mercedes Benz,0,2011,Light Goods Vehicle Mercedes Benz
22486,23452,2006-07,Personnel Vehicle,Mercedes Benz,60,2006,Personnel Vehicle Mercedes Benz
22487,23453,2005-06,Personnel Vehicle,Mercedes Benz,85,2005,Personnel Vehicle Mercedes Benz
22488,23454,2005-06,Heavy Goods Vehicle,Mercedes Benz,5,2005,Heavy Goods Vehicle Mercedes Benz
22489,23454,2010-11,Heavy Goods Vehicle,Mercedes Benz,30,2010,Heavy Goods Vehicle Mercedes Benz
22490,23455,2003-04,Light Goods Vehicle,Mercedes Benz,40,2003,Light Goods Vehicle Mercedes Benz
22491,23455,2009-10,Light Goods Vehicle,Mercedes Benz,40,2009,Light Goods Vehicle Mercedes Benz
22492,23456,2002-03,Personnel Vehicle,Mercedes Benz,80,2002,Personnel Vehicle Mercedes Benz
22493,23457,2005-06,Light Goods Vehicle,Mercedes Benz,65,2005,Light Goods Vehicle Mercedes Benz
